repo_commit,repo_path,github_git_blob_sha1,local_git_blob_sha1,sha256,bytes,byte_identity_status,source_url,hash_basis
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,30708ba864a5421d8bef828ab9885af5a2de6682,30708ba864a5421d8bef828ab9885af5a2de6682,2847d060b5d31732c7d018ae6266a603ed9b8e1f7f4bd61973149618e70f08cf,140297,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,6b5502d9439355935da3254ee4cc62ca3755a3be,6b5502d9439355935da3254ee4cc62ca3755a3be,7714ddf156a4047a6a3fd46367c3dcd82b1135b26e3420dd5eb131dbd6fcaccd,162052,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,67c72ea9900ad5df593f9cd68fdd21de03bfad9e,67c72ea9900ad5df593f9cd68fdd21de03bfad9e,b0a112a6a6dcc9a56fe67c8983a15f4e06a3034ebb03146ca406d11d3c476a8d,125246,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,c0fcf04356a36d663190234fb3ebb6d0f3fe5cf5,c0fcf04356a36d663190234fb3ebb6d0f3fe5cf5,093cab78c8c0ce3f58bc0fbcf0c4c3aea891b778b2aff263971884fdf93e5606,190335,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,3577a12a9e9d2fd62f2d5e00e1dc4122311832ae,3577a12a9e9d2fd62f2d5e00e1dc4122311832ae,1c91642cd20ca4e538be5a3c52238b74a3c68ca7a248a9c91157a240a8415847,175427,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,6e255498cf7c136729db278646173506929feb27,6e255498cf7c136729db278646173506929feb27,ee50e21096f64d31b893ea2862c7725b2f15b11ffd90ecd7c150b89ead491ad9,151664,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,e0f9fa5175bec0d0b1481c9650750f860029c2ad,e0f9fa5175bec0d0b1481c9650750f860029c2ad,588bfc80c9151a9a8981f07b5c5f73f2c4ec0c93ae8849ad9c0b3dcd23eb1a4b,192847,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,f08cda5a79b9e7ff0c05fb7aceb711f03e10694b,f08cda5a79b9e7ff0c05fb7aceb711f03e10694b,f2ffaacf63446d0349875fa6a15f65971b3a9130bf9bf071035952189c2bf35b,180973,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,a4b595aff6120249a0a19bfa36ea986464261b65,a4b595aff6120249a0a19bfa36ea986464261b65,b94418adfac3570e22ca85e3d4c4b7d2f6e7fe2559b695680da0c623834de476,196678,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,94769d0170a4aca0855563dd75bebda193bc69ed,94769d0170a4aca0855563dd75bebda193bc69ed,95c63ce082198bc429b45c484279b7887410e35a7aef3ca5d65cf31edd70b91b,164972,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,fa241a9a6ae0fde1cc0a1fcabba975e789861215,fa241a9a6ae0fde1cc0a1fcabba975e789861215,28218a57fa385b6d821654bcfe6a491c593cb096e0a6d565246cc2055e6cd334,146660,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,4d2c9dfad815c505d9a9d73303f64edaf24598cd,4d2c9dfad815c505d9a9d73303f64edaf24598cd,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,156464,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,790fd386bae9a40222677a574e56a26660aa4911,790fd386bae9a40222677a574e56a26660aa4911,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,191978,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,b8ab765ae7f77375469cd530830c5f54393bf840,b8ab765ae7f77375469cd530830c5f54393bf840,7ae272d0a426e2a6f8ede13771fa4df309df1ee68514d2914fe79c082de4fada,173011,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,7dd0c575dfe7871ccda88b727f2f0cc3d03d9a57,7dd0c575dfe7871ccda88b727f2f0cc3d03d9a57,607655405a9010782d4b8b5c48542e810ea26919eb223a708d534add0181d646,188212,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/1.pdf,1a3f0e422fbdae644e846045b773e80223e1daa7,1a3f0e422fbdae644e846045b773e80223e1daa7,60b683fad5d8af65fc9934a49a4bc262b5f63f9c4271a5c57f250c9a4cd86edc,188343,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/1.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/10.pdf,06dcc1d3a9130ca68dc04278efd283b4434ced9c,06dcc1d3a9130ca68dc04278efd283b4434ced9c,af69ef34182f9377e7841f1d52bead035465690250852c6534352750132c57a1,216069,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/10.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/11.pdf,f135523aa6a407797132c67fc8016be09b9e351f,f135523aa6a407797132c67fc8016be09b9e351f,1e7cc5584589422807c07a6e553a76bd75c7d2987baf595494cc8ee58b062e5b,169818,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/11.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/12.pdf,207d610359d873de2ee2fb8bb4edb0bb8e82f06f,207d610359d873de2ee2fb8bb4edb0bb8e82f06f,c2c2bce3e75636936daee00e9c96947fda09833c4b926293af2461a8bc8706f7,145961,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/12.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/13.pdf,8b5ff1cdaa0121ae2f6af83e29b3988e3b9fbabb,8b5ff1cdaa0121ae2f6af83e29b3988e3b9fbabb,ccf30441bebecfd97a4409496d8fff4aadec2b8480a9db6ba8168c506776b861,201851,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/13.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/14.pdf,74bf2c67ad550bbd4c7ac7447c0515e38cf9bfc8,74bf2c67ad550bbd4c7ac7447c0515e38cf9bfc8,32558992e6b4380b514ad18b74013c5da25a4475b714b431da1d3a71b49fd364,215114,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/14.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/15.pdf,bd921d393ca47338d405a5f2eb073b8e9bb5cbaa,bd921d393ca47338d405a5f2eb073b8e9bb5cbaa,cd82705ab9c0dc918addd8d0c11cdce02690709153d644f9d712a416f7620010,151584,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/15.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/16.pdf,111a96fc2032a8af64e3fc15a9024e5427b82c5e,111a96fc2032a8af64e3fc15a9024e5427b82c5e,323a16d61a463622c71f23b05bed082d5acd543c6651915856faffe298449e7c,162583,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/16.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/17.pdf,6ed8aff9d3095cb0a928b74201827095bfc94e8c,6ed8aff9d3095cb0a928b74201827095bfc94e8c,6066886a021fcdd753f7cda12cda04a70cd6d1bdd2aef6ac8f8a112415114b83,169868,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/17.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/18.pdf,0461c25085e975536720ff7302bc8177bdf5d1e5,0461c25085e975536720ff7302bc8177bdf5d1e5,aaa0d621f0c19f50ff8297f4fb55ee4d8a07bddde5d253b44931494c6b5ccbed,204027,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/18.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/19.pdf,6dd74b64923e01724133dffd6a1ab3c3ad3e7395,6dd74b64923e01724133dffd6a1ab3c3ad3e7395,6e649446230838f960d437735ad8b9305820f677efd5850bb52e6e9bbc3f6244,185393,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/19.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/2.pdf,9b2230e26083bd09b1ff70c47298ce88780f12f7,9b2230e26083bd09b1ff70c47298ce88780f12f7,f60a793430a7ec5a8d7948d4d8877506baf6a7c56e7f77de8451d1d02533a744,160873,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/2.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/20.pdf,0ca97cb10a38a2883196a565b92cc87c3db97911,0ca97cb10a38a2883196a565b92cc87c3db97911,b5366f0317c70f3f2ca2d4adac5d59e5ee6abce2235f4a485e1c61d5fa34312d,171035,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/20.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/21.pdf,544399ac6038a2c1e1410a44a44ea9ee3eebc58b,544399ac6038a2c1e1410a44a44ea9ee3eebc58b,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,199205,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/22.pdf,5774cd2eb18f9deb512316a5249860cf7580a6c9,5774cd2eb18f9deb512316a5249860cf7580a6c9,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,174709,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/23.pdf,edab60c8ec3097c474dd52d35427dbaac625009d,edab60c8ec3097c474dd52d35427dbaac625009d,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,209039,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/24.pdf,8c399a360827ebbaaa65af68e30d49274a0f967f,8c399a360827ebbaaa65af68e30d49274a0f967f,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,228884,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/25.pdf,e4b40d75f6d42d3efe551c53a528b65a3d46a2c7,e4b40d75f6d42d3efe551c53a528b65a3d46a2c7,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,174217,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/26.pdf,242701f5551c24f20eadc34f803262b2bcaf1ffc,242701f5551c24f20eadc34f803262b2bcaf1ffc,46e640b6bbb8bb8db3c52faf0635576230ea91ea1df5253de6c0f82be9ac9b56,212649,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/26.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/27.pdf,f2c35f4b60b040b6f182fe60cb8ae5b11ba2ffc3,f2c35f4b60b040b6f182fe60cb8ae5b11ba2ffc3,429f9d8d033969cc1fd79087ded0cff5286c4a770cf53a1be22d289e3076bcd1,198312,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/27.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/28.pdf,11973b54953d977aa8cb3c3b6f14f3593d7f24ef,11973b54953d977aa8cb3c3b6f14f3593d7f24ef,070afef4916b15e5e456ad4d640e3987cbea13c5d6a17385d09dcf7ffd7cae08,145518,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/28.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/29.pdf,48325a9f11a71fbe7f91c40f79a2bb729bd0f3a1,48325a9f11a71fbe7f91c40f79a2bb729bd0f3a1,3871fee4f4a6d1531606622af87a18536f355399a51cc73bb347dfee051f2383,167564,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/29.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/3.pdf,d0c35212755d6c7470092d8d0760039f56251849,d0c35212755d6c7470092d8d0760039f56251849,092f0ead211ce16053d0f731365505ea2e743c6b270d04d511de98c537ce8bbc,165159,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/3.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/30.pdf,3243b48d5a23b06b9d539e6e022669e1133a8092,3243b48d5a23b06b9d539e6e022669e1133a8092,deec8ca1b5a32775554e7d53d93e80d6907e431576576dd28dff077d314be431,151675,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/30.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/4.pdf,f98028494e060b9a2e84af1ce51867ac7765e1e6,f98028494e060b9a2e84af1ce51867ac7765e1e6,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,228843,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/4.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/5.pdf,915bad0c8bdf991a90c07ce7f4015ba6f1a04d45,915bad0c8bdf991a90c07ce7f4015ba6f1a04d45,8382b0cabe6a0bf0580fcb4f11d3fd8175782776ba78f990a78490a52f2c63f5,155689,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/5.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/6.pdf,e5233c3ee2740083c2554edbb7c7b4a792efb5f1,e5233c3ee2740083c2554edbb7c7b4a792efb5f1,18c44b91110590a552fded979dd21edaa1820df5c18a98cd0daecaee41b00136,148607,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/6.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/7.pdf,24c219f6afa4bcf701801e041a3dfee7ae4e418b,24c219f6afa4bcf701801e041a3dfee7ae4e418b,717dc2371128a4a1db840c6fb1b92f909e4d4df3278c30de36a293cd69e0f746,202687,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/7.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/8.pdf,589d31c8bc8d20d46ec1f950d54989e5fa5c1c2b,589d31c8bc8d20d46ec1f950d54989e5fa5c1c2b,839ef63d28bc63e5ee12235fdb0c4a113606bfdd28c15ea80d30fbe1df5505c5,211385,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/8.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Gemini_2.5_Flash/9.pdf,3cf312cc21e683b409393eae00555a8a9fb87153,3cf312cc21e683b409393eae00555a8a9fb87153,efa339c5b9d76c8a994d137771ed819addd5ce7beec7cecc7665ff57853bc665,153061,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/9.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,5c9789cbc5f355f286fbbdb403669b51f52335ee,5c9789cbc5f355f286fbbdb403669b51f52335ee,3a5f70972ae4b178b2ba9ff51b3127770e918103fe41b688c11032b827bb532c,1226145,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,e4599eca36cacfc5e4ff702634d1199c8dd1568c,e4599eca36cacfc5e4ff702634d1199c8dd1568c,ffe6549ae0e4c4252079f40ac3eedcd601481c0b7a5d552879b1f143ff5f8061,1120708,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,16595cddcf510483fdc449b582aba14ec5fb91ef,16595cddcf510483fdc449b582aba14ec5fb91ef,c4bde1b8fb8f558cb6480afe71d3266fb879254fed954e6dfde8cb0b248d2fbe,840260,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,cd4bc766af30d269e76c1690716c9f3ccea127fc,cd4bc766af30d269e76c1690716c9f3ccea127fc,80fdaba7f1f0a872aecb0d610fb8bf792b288f88a30d14b3a6095def4627fcf5,1166555,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,5544e918a75fd7da11bfd59d80e1564248e74417,5544e918a75fd7da11bfd59d80e1564248e74417,5b712a6d1b6c251a9027e011f4e6250e2f6c80a5620bdb283829af5f25f3900f,970821,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,b7d0f39bf6fb8a3694ea92eae1e6b6a2761a03ca,b7d0f39bf6fb8a3694ea92eae1e6b6a2761a03ca,f4e323e0d788f5423578471fbbc8d541d9b5c6f533439a35d302fd52bb52b9f2,1198680,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
