relative_path,bytes,sha256
protocol/HISTORICAL_EVIDENCE_AVAILABILITY.md,2420,3df15fe7534d3b5dacd3446f9362e177f0f07c7078684e730e18de37aae8e70e
protocol/input_assets.csv,1280,cfe0ea56dbdd7e8a0a0e577eac202391e4caa9cf64096781b82c601598cecd41
protocol/input_hash_variants.csv,821,516f6113b244ec2fd772855ee9697801430ea58d98bfca60359ba07749f53755
protocol/INTERPRETATION.md,2139,f9a76f1a89aaa81a4a2af88e1414d239c04f231acba0baf260f715c9a6c8d4e1
protocol/module_commands.json,986,155bbb9b0c2866bef1c533ba7e35ea889331ed4e050d3168e59450836097a655
protocol/original_pattern_specification.json,1214,3f35f826a67c20d53762fa3bd706fb496806e0988d2f014182b44deb61224522
protocol/pinned_raw_source_links.csv,58556,9d444d42b85641b45e876e988e0235e6526fa601ff2b5cb95e51532e6cb08d59
protocol/public_copy_derivations.csv,39252,b5e0d8037314f76f42d68e60c82d552a04d9556bbba3e69ae9a380a1c3d52e85
protocol/selection_v1_arithmetic_subset.csv.json,339,67f7079d00ff32885e4a35f44639324db8d3eb093974a67b785ceb737ba22f54
protocol/selection_v3_arithmetic_candidates_subset.csv.json,345,9de6c03a7613bbf290a7aa83cfda6a0667b61749fb6bd5b59870fd566ce4abd1
protocol/source_derivations.csv,11966,d0bca74c7931cb7842d408d46461ded1c66c17f42e71d72fedafac443a9d8a6a
protocol/supplemental_ahp_requirements.csv,2628,2180f21eae290bbb3428d9df7a6e52a0ccf1ba869bc70f4f6fa9932c23e08a4a
qa/execution_summary.json,1060,98165458527693d3d4e508b6f814bbf64c0b5eeb331c6d6f93b7a9aa193dbeef
qa/isolated_complete_run1.json,1955,137deb8555532c253f17920cbecde3bfaf57acc6fee2d0cfe813a3e879544be7
qa/isolated_complete_run2.json,1955,dcec58207eecbe17d206e3c903f90106f9487d5d53dde08e4b18a8ef68726d39
qa/isolated_core_diagnostic_tests.json,6484,f25b46e64a25134737c3a66bc835a77097ce0cf689ca325843a8940f75ccfe21
qa/isolated_top1_tests.json,1287,faf457531402fac417f22efcc173dddadc36af1608e1bca1eb9057cdee6033ec
qa/offline_reproduction_guard.py,1443,388bdea6759ac260393285722a48f16eb992d11f18bbaf89bfd56db1bc70d514
qa/two_run_scientific_hashes.csv,7789,3e32fe79a07c7fb56fb288f5e1556d2dd2bdf03883783f768314bf9af6a5e033
README.md,5421,7b64c01c1472b8afca7a172e96106ec31982ab3105900c8e380f72031c62558f
requirements-source-checks.txt,16,45dc0273db825fd7699369d8607618bff80e9da4c903fbc4ae4c80e8c2b70502
requirements.txt,136,de5071bcee74251694be408bd3dcfca5d6350bee6f4c8bd632ad0853ea117fb9
results/adjudication_change_history.csv,6417,934a386daaefd5549d956e2015dce669cef284717a80387147d9c60877a07adc
results/claims/claim_comparison.csv,450392,3fa942acd10082f0df1774af7c40a4e3eb203a4041bcd7981b5df8fbd6f66696
results/claims/claim_comparison.json,797566,797c8f1996554d1be24b43c032d9109ac9fcc4796c65384bf3089c212a42a243
results/claims/claim_summary.json,294,9f6378778f3a15acc36da52be0a528f673b405a235ca22f333a9ee06599e65a1
results/criteria/clear_common_1320.csv,10481407,a24add48c08f2022300761e390c6e1256b279cf6761e8cf38ad09eeb169948fa
results/criteria/conservative_common_1320.csv,10483423,c45822a008f9f4bf2f53000987082a4a8cd5bd12e211d92ae73531c6d71f6f01
results/criteria/criteria_comparison.csv,1019,10fa5c35c6dbd3f7879d25b11cb7585b31ead0ba1297d506a239ae0e554ac48b
results/criteria/criteria_reproduction.json,363,e9942fa97a8389d9cb8ae33938654f9db565ec37293ebd41ab2f9e5857b0509c
results/diagnostic/diagnostic_by_domain.csv,325,09287df49ec532f38b289459677f99c557248e4b71f57632f4f5c1e008c8f9ef
results/diagnostic/diagnostic_conditional_arithmetic.csv,186,a688bfc3d5a6c51cf43b910753c60fe982ff54cfd787ba80a6f407fb8465497c
results/diagnostic/diagnostic_core_linkage.csv,1860,02a0fc03d504e31cbe1ca73b197b166662270fccfa3828248fcc0072bc0f73bb
results/diagnostic/diagnostic_counts.csv,117,13cbe23a04d58a58ccac78b66eb3c607630c8ca226b73e2eba6710aac0dc4d78
results/diagnostic/diagnostic_missing_response_dependencies.csv,233,e2ccf1627a5031143575c691a98bf1941be343e0007e53d10a4844fc65cb6cc9
results/diagnostic/diagnostic_reproduction.json,1823,053c10ab5b2f751c34462ef4020b44c6f93db3a4997054152778350d4314471e
results/diagnostic/diagnostic_u_reason_counts.csv,428,ac5e11ce8cfab47634042a55caae0de434b297cb96c12308b1d1a491bf634666
results/independent_crosscheck.json,235,6b08a3e7b1515a8f4e3b4e47c915b788a02504a75df9931441c8a2b1953ba0b8
results/legacy_fixed/deterministic_check_details.csv,469592,8b230bdd372a6d71d5d82cf4aa5814d248d0634963b040930af3497f60890b4a
results/legacy_fixed/differences.csv,861166,cdf16c4719646e37235f8de16987d716b96f3f465bb7d8cb917d389ef19be867
results/legacy_fixed/domain_results.csv,4416,b92f16588aca5d06a5e9b5470e48627c0bb730cfedb75a79847c05cfddfaa643
results/legacy_fixed/local_case_calculations.csv,1117,e08aef757b4046f18d35cbed77f609974e6d8a8f8ae7bc4f85d1ad07449a6fa5
results/legacy_fixed/reconciliation_summary.json,508,fdb76c6f9c7797e8e9d0aec340c5827f5aeba658514cd53b82f0ddf23ddcb96c
results/legacy_fixed/run_subcontrol_status.csv,12499,5a48b4ce2131ffa4a5cd2514f50e3d302714ea8b8bee9d8814407131b576f483
results/legacy_fixed/technical_results.json,2979,361bdddb138c098aa7e507aae2d63efd91caec458c80c46620e5ebd0f4d47ef4
results/marker_summary.csv,1198,e756d2bc4e4f866c15d49ecfa6ca11007bb974ea522f3ce279cce8b6aa8a3ab3
results/revision17_summary.json,725,fff39b67eae93fcee49e4f0801d8f2db1a219387b9d8255175b8d488435891bc
results/survey/survey_summary_reproduced.json,389,ec4bfeafd77df4a0be13eacc91017d3c07a72d2392e8e54584a22b21bbd58155
results/survey/table_c1_reproduced.csv,374,2725bd91a74cb3fe393beaf62e7f466b19491ebcdb6a23b31ee4d3b32e094154
results/table4.csv,414,67f2fdafa6ffd2350c3c1a11dd7fe9f6060f86b03e7dedc66bbb41c7a3a3b7b1
results/top1/table_b1_counts.csv,263,cb9fdf5c0179837141b7bd8c368a79f33d414578afcbfb810cf939ef00db3eeb
results/top1/table_b1_percentages.csv,1206,ea0aceec7736e7093c6a388d16c630b0f2753d26f340a82d403e7096e3812169
results/top1/top1_reproduction.json,1663,7844fb1c195c7b85b1270bcffebaa32cb7e717cf9dd95ac146321d126d5a336b
results/top1/withheld_cases.csv,16633,2cacb4fb9a592e8dcc350a6e24d6ecf1740f39ea78015df89ad1982688a61bc3
results/turn_summary.csv,701,58b1872db3f91d11fa6f410db8e82983fa7cbe625f93f41752182967b0f30475
REVIEW_PROVENANCE.md,1968,641678cf86b8aeb9bed30f37f91faadaceb19abceab9daa13ec7d4f497da0fa7
source_assets.csv,74328,36eee80d3ce950afff8cc8a824ad83dce5083cf870b1bc3f74c28c41c5f8bf4a
tests/test_closeout.py,4779,c8ef6fd23e2126868f277ab301b519deeed5126c167e4b65fbedb30b97dbaeec
tests/test_criteria_recheck.py,3628,3967e03af1df0b30dbb823b9aec304807b5e6b87f98b12045d554af1d914a61c
tests/test_diagnostic.py,2650,0fec2ae2157f0da293e1b40e81b6b510fae26f8ece3264943732f1591a6e938e
tests/test_revision17.py,3642,0b87c446ff7edade8e0b97ca8352037652fca4e78ebd157e3cf7ac050e0b1598
