run_id,source_file,sha256,repository_path,repository_commit,source_url,local_source_filename,raw_bytes_checked_this_closeout,path_basis,sha256_basis
GEM-14,runs/raw_logs/Gemini_2.5_Flash/14.pdf,32558992e6b4380b514ad18b74013c5da25a4475b714b431da1d3a71b49fd364,runs/raw_logs/Gemini_2.5_Flash/14.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/14.pdf,GEM-14.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-15,runs/raw_logs/Gemini_2.5_Flash/15.pdf,cd82705ab9c0dc918addd8d0c11cdce02690709153d644f9d712a416f7620010,runs/raw_logs/Gemini_2.5_Flash/15.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/15.pdf,GEM-15.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-16,runs/raw_logs/Gemini_2.5_Flash/16.pdf,323a16d61a463622c71f23b05bed082d5acd543c6651915856faffe298449e7c,runs/raw_logs/Gemini_2.5_Flash/16.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/16.pdf,GEM-16.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-17,runs/raw_logs/Gemini_2.5_Flash/17.pdf,6066886a021fcdd753f7cda12cda04a70cd6d1bdd2aef6ac8f8a112415114b83,runs/raw_logs/Gemini_2.5_Flash/17.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/17.pdf,GEM-17.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-18,runs/raw_logs/Gemini_2.5_Flash/18.pdf,aaa0d621f0c19f50ff8297f4fb55ee4d8a07bddde5d253b44931494c6b5ccbed,runs/raw_logs/Gemini_2.5_Flash/18.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/18.pdf,GEM-18.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-19,runs/raw_logs/Gemini_2.5_Flash/19.pdf,6e649446230838f960d437735ad8b9305820f677efd5850bb52e6e9bbc3f6244,runs/raw_logs/Gemini_2.5_Flash/19.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/19.pdf,GEM-19.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-20,runs/raw_logs/Gemini_2.5_Flash/20.pdf,b5366f0317c70f3f2ca2d4adac5d59e5ee6abce2235f4a485e1c61d5fa34312d,runs/raw_logs/Gemini_2.5_Flash/20.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/20.pdf,GEM-20.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-21,runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,GEM-21.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,GEM-22.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-23,runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,GEM-23.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-24,runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,GEM-24.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-25,runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,GEM-25.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-26,runs/raw_logs/Gemini_2.5_Flash/26.pdf,46e640b6bbb8bb8db3c52faf0635576230ea91ea1df5253de6c0f82be9ac9b56,runs/raw_logs/Gemini_2.5_Flash/26.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/26.pdf,GEM-26.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-27,runs/raw_logs/Gemini_2.5_Flash/27.pdf,429f9d8d033969cc1fd79087ded0cff5286c4a770cf53a1be22d289e3076bcd1,runs/raw_logs/Gemini_2.5_Flash/27.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/27.pdf,GEM-27.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-28,runs/raw_logs/Gemini_2.5_Flash/28.pdf,070afef4916b15e5e456ad4d640e3987cbea13c5d6a17385d09dcf7ffd7cae08,runs/raw_logs/Gemini_2.5_Flash/28.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/28.pdf,GEM-28.pdf,True,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-29,runs/raw_logs/Gemini_2.5_Flash/29.pdf,3871fee4f4a6d1531606622af87a18536f355399a51cc73bb347dfee051f2383,runs/raw_logs/Gemini_2.5_Flash/29.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/29.pdf,GEM-29.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GEM-30,runs/raw_logs/Gemini_2.5_Flash/30.pdf,deec8ca1b5a32775554e7d53d93e80d6907e431576576dd28dff077d314be431,runs/raw_logs/Gemini_2.5_Flash/30.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/30.pdf,GEM-30.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-01,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,5b719bdd43372cc576043419b9abdff92627fd32b3ed0bf74f439ea9c1555f54,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V1.pdf,GPT-01.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-02,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V2.pdf,GPT-02.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-03,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,f2ffaacf63446d0349875fa6a15f65971b3a9130bf9bf071035952189c2bf35b,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V3.pdf,GPT-03.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-04,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,95c63ce082198bc429b45c484279b7887410e35a7aef3ca5d65cf31edd70b91b,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V4.pdf,GPT-04.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-05,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,28218a57fa385b6d821654bcfe6a491c593cb096e0a6d565246cc2055e6cd334,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V5.pdf,GPT-05.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V6.pdf,GPT-06.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V7.pdf,GPT-07.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-08,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,7ae272d0a426e2a6f8ede13771fa4df309df1ee68514d2914fe79c082de4fada,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V8.pdf,GPT-08.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-09,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,607655405a9010782d4b8b5c48542e810ea26919eb223a708d534add0181d646,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V9.pdf,GPT-09.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-10,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,c95c58c512afda8d047eb925bd47801968f42f53b2d18458d6cccce3aa1c3aad,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V10.pdf,GPT-10.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-11,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,da0399d4adc653c8b6ad22ac5f9cc9cfd6a3eaf479694ba79318867dd370ad78,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V11.pdf,GPT-11.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-12,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,f3b1fb6fcbafc7446847aa51e799b7b5013ad6c06e2bb1ac50e89cd6beaeebaa,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V12.pdf,GPT-12.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-13,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,7a15bdd69ad5389061eaf2b5b0300161a7fe984561a7a77f2ba13764f431ac49,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V13.pdf,GPT-13.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-14,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,e6bf4ece8979113a25230a1f7f747f60235d7261dc2c51c61984e4178ffb114c,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V14.pdf,GPT-14.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-15,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,82da816b1d9610816025abf6b57e0ddb30d45896c19a99bf382c88ae5370f33c,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V15.pdf,GPT-15.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V16.pdf,GPT-16.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-17,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,68003af1d7585e2b160a148685d20484b7576af921e5792488adfbf768abafeb,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V17.pdf,GPT-17.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-18,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,f0dad85d4e2cfc4eaaf5de2909bacdad3105b8f12cfca38f8df9bed75cd66ecd,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V18.pdf,GPT-18.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-19,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,4750ec398977fac0511c235af8f5947636e89150f2a8a28b03df2f3f246df7d0,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V19.pdf,GPT-19.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-20,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,60668599f034f9aa539712f4a5180b7e8fa74acf6cb5de703adbf86195f8f9cf,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V20.pdf,GPT-20.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-21,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,3118d6828e017eae7eb572f1e11734a172741fea6ddc2bbf116ab2726be8cb11,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V21.pdf,GPT-21.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-22,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,80cff2f749dcefe8b48c003c616763359c4ac63fd1709a407f9b6e7181235bb4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V22.pdf,GPT-22.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-23,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,2847d060b5d31732c7d018ae6266a603ed9b8e1f7f4bd61973149618e70f08cf,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V23.pdf,GPT-23.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-24,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,7714ddf156a4047a6a3fd46367c3dcd82b1135b26e3420dd5eb131dbd6fcaccd,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V24.pdf,GPT-24.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-25,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,b0a112a6a6dcc9a56fe67c8983a15f4e06a3034ebb03146ca406d11d3c476a8d,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V25.pdf,GPT-25.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-26,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,093cab78c8c0ce3f58bc0fbcf0c4c3aea891b778b2aff263971884fdf93e5606,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V26.pdf,GPT-26.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
