check_id,run_id,edge_id,source_file,source_sha256,previous_page,page,previous_turn,turn,branch,actor,variable,requirement_id,rule_source_file,rule_locator,rule_quote,previous_value,reported_value,recomputed_value,difference,status,reason,evidence,parent_mapping_basis,comparison_mode,unit,review_completed,evidence_limitation_category,human_review_required,assessment_class,input_binding_status,legacy_candidate_ids
GEM-22-INH-E001-U1-Diplomatic_Support,GEM-22,GEM-22-INH-E001,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,4:42-51,7:13-18,1,2,Most Plausible,shared,Diplomatic_Support,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.38,,0.38,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p4 L42] tension: 0.65
[p4 L44] diplomatic_support: 0.38
[p4 L46] military_posture: Limited, but with high pressure towards ""Primary Option"" and ""Radical Adoption"" due to low
[p4 L47] diplomatic support and leadership unity.
[p4 L49] public_opinion: 0.43
[p4 L51] leadership_unity: 0.35
다음 시작/수식 기준:
[p7 L13] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This is
[p7 L14] interpreted as a ""Defense_Prep"" action by the U.S. and a ""Diplomatic_Failure"" for the Soviets, as the standoff
[p7 L15] continues unresolved.
[p7 L17] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p7 L18] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E001-U1-Public_Opinion,GEM-22,GEM-22-INH-E001,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,4:42-51,7:13-18,1,2,Most Plausible,shared,Public_Opinion,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.43,,0.43,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p4 L42] tension: 0.65
[p4 L44] diplomatic_support: 0.38
[p4 L46] military_posture: Limited, but with high pressure towards ""Primary Option"" and ""Radical Adoption"" due to low
[p4 L47] diplomatic support and leadership unity.
[p4 L49] public_opinion: 0.43
[p4 L51] leadership_unity: 0.35
다음 시작/수식 기준:
[p7 L13] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This is
[p7 L14] interpreted as a ""Defense_Prep"" action by the U.S. and a ""Diplomatic_Failure"" for the Soviets, as the standoff
[p7 L15] continues unresolved.
[p7 L17] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p7 L18] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E001-U1-Leadership_Unity,GEM-22,GEM-22-INH-E001,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,4:42-51,7:13-18,1,2,Most Plausible,shared,Leadership_Unity,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.35,,0.35,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p4 L42] tension: 0.65
[p4 L44] diplomatic_support: 0.38
[p4 L46] military_posture: Limited, but with high pressure towards ""Primary Option"" and ""Radical Adoption"" due to low
[p4 L47] diplomatic support and leadership unity.
[p4 L49] public_opinion: 0.43
[p4 L51] leadership_unity: 0.35
다음 시작/수식 기준:
[p7 L13] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This is
[p7 L14] interpreted as a ""Defense_Prep"" action by the U.S. and a ""Diplomatic_Failure"" for the Soviets, as the standoff
[p7 L15] continues unresolved.
[p7 L17] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p7 L18] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E002-U1-Tension,GEM-22,GEM-22-INH-E002,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,5:23-31,8:22-27,1,2,Diplomatic Resolution,shared,Tension,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.50,,0.50,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p5 L23] tension: 0.50
[p5 L25] diplomatic_support: 0.58
[p5 L27] military_posture: Limited, but on a knife's edge due to leadership unity being at the threshold for instability.
[p5 L29] public_opinion: 0.53
[p5 L31] leadership_unity: 0.50
다음 시작/수식 기준:
[p8 L22] Incoming Event: U.S. enforces naval blockade; a Soviet vessel complies without incident. This is interpreted
[p8 L23] as a successful ""Defense_Prep"" and a display of ""Strong_Leadership"" by the U.S., as the action reinforces
[p8 L24] their negotiating position without causing conflict.
[p8 L26] Predicted Variable Change: tension [+0.00], diplomatic_support [+0.03], public_opinion [+0.08],
[p8 L27] leadership_unity [+0.05]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E002-U1-Diplomatic_Support,GEM-22,GEM-22-INH-E002,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,5:23-31,8:22-27,1,2,Diplomatic Resolution,shared,Diplomatic_Support,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.58,,0.58,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p5 L23] tension: 0.50
[p5 L25] diplomatic_support: 0.58
[p5 L27] military_posture: Limited, but on a knife's edge due to leadership unity being at the threshold for instability.
[p5 L29] public_opinion: 0.53
[p5 L31] leadership_unity: 0.50
다음 시작/수식 기준:
[p8 L22] Incoming Event: U.S. enforces naval blockade; a Soviet vessel complies without incident. This is interpreted
[p8 L23] as a successful ""Defense_Prep"" and a display of ""Strong_Leadership"" by the U.S., as the action reinforces
[p8 L24] their negotiating position without causing conflict.
[p8 L26] Predicted Variable Change: tension [+0.00], diplomatic_support [+0.03], public_opinion [+0.08],
[p8 L27] leadership_unity [+0.05]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E002-U1-Public_Opinion,GEM-22,GEM-22-INH-E002,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,5:23-31,8:22-27,1,2,Diplomatic Resolution,shared,Public_Opinion,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.53,,0.53,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p5 L23] tension: 0.50
[p5 L25] diplomatic_support: 0.58
[p5 L27] military_posture: Limited, but on a knife's edge due to leadership unity being at the threshold for instability.
[p5 L29] public_opinion: 0.53
[p5 L31] leadership_unity: 0.50
다음 시작/수식 기준:
[p8 L22] Incoming Event: U.S. enforces naval blockade; a Soviet vessel complies without incident. This is interpreted
[p8 L23] as a successful ""Defense_Prep"" and a display of ""Strong_Leadership"" by the U.S., as the action reinforces
[p8 L24] their negotiating position without causing conflict.
[p8 L26] Predicted Variable Change: tension [+0.00], diplomatic_support [+0.03], public_opinion [+0.08],
[p8 L27] leadership_unity [+0.05]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E002-U1-Leadership_Unity,GEM-22,GEM-22-INH-E002,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,5:23-31,8:22-27,1,2,Diplomatic Resolution,shared,Leadership_Unity,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.50,,0.50,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p5 L23] tension: 0.50
[p5 L25] diplomatic_support: 0.58
[p5 L27] military_posture: Limited, but on a knife's edge due to leadership unity being at the threshold for instability.
[p5 L29] public_opinion: 0.53
[p5 L31] leadership_unity: 0.50
다음 시작/수식 기준:
[p8 L22] Incoming Event: U.S. enforces naval blockade; a Soviet vessel complies without incident. This is interpreted
[p8 L23] as a successful ""Defense_Prep"" and a display of ""Strong_Leadership"" by the U.S., as the action reinforces
[p8 L24] their negotiating position without causing conflict.
[p8 L26] Predicted Variable Change: tension [+0.00], diplomatic_support [+0.03], public_opinion [+0.08],
[p8 L27] leadership_unity [+0.05]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E003-U1-Tension,GEM-22,GEM-22-INH-E003,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,6:7-16,9:25-30,1,2,Hardline Response,shared,Tension,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.65,,0.65,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p6 L7] tension: 0.65
[p6 L9] diplomatic_support: 0.45
[p6 L11] military_posture: Primary Option, with high risk of ""Radical Adoption"" due to severely degraded diplomatic,
[p6 L12] public, and leadership variables.
[p6 L14] public_opinion: 0.45
[p6 L16] leadership_unity: 0.40
다음 시작/수식 기준:
[p9 L25] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This occurs
[p9 L26] in a world where a strike was narrowly averted, leaving leadership weak and divided. The event is interpreted
[p9 L27] as a ""Defense_Prep"" and a ""Diplomatic_Failure.""
[p9 L29] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p9 L30] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E003-U1-Diplomatic_Support,GEM-22,GEM-22-INH-E003,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,6:7-16,9:25-30,1,2,Hardline Response,shared,Diplomatic_Support,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.45,,0.45,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p6 L7] tension: 0.65
[p6 L9] diplomatic_support: 0.45
[p6 L11] military_posture: Primary Option, with high risk of ""Radical Adoption"" due to severely degraded diplomatic,
[p6 L12] public, and leadership variables.
[p6 L14] public_opinion: 0.45
[p6 L16] leadership_unity: 0.40
다음 시작/수식 기준:
[p9 L25] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This occurs
[p9 L26] in a world where a strike was narrowly averted, leaving leadership weak and divided. The event is interpreted
[p9 L27] as a ""Defense_Prep"" and a ""Diplomatic_Failure.""
[p9 L29] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p9 L30] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E003-U1-Public_Opinion,GEM-22,GEM-22-INH-E003,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,6:7-16,9:25-30,1,2,Hardline Response,shared,Public_Opinion,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.45,,0.45,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p6 L7] tension: 0.65
[p6 L9] diplomatic_support: 0.45
[p6 L11] military_posture: Primary Option, with high risk of ""Radical Adoption"" due to severely degraded diplomatic,
[p6 L12] public, and leadership variables.
[p6 L14] public_opinion: 0.45
[p6 L16] leadership_unity: 0.40
다음 시작/수식 기준:
[p9 L25] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This occurs
[p9 L26] in a world where a strike was narrowly averted, leaving leadership weak and divided. The event is interpreted
[p9 L27] as a ""Defense_Prep"" and a ""Diplomatic_Failure.""
[p9 L29] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p9 L30] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GEM-22-INH-E003-U1-Leadership_Unity,GEM-22,GEM-22-INH-E003,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,6:7-16,9:25-30,1,2,Hardline Response,shared,Leadership_Unity,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.40,,0.40,,판정 불가,전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.,"직전 종료 상태:
[p6 L7] tension: 0.65
[p6 L9] diplomatic_support: 0.45
[p6 L11] military_posture: Primary Option, with high risk of ""Radical Adoption"" due to severely degraded diplomatic,
[p6 L12] public, and leadership variables.
[p6 L14] public_opinion: 0.45
[p6 L16] leadership_unity: 0.40
다음 시작/수식 기준:
[p9 L25] Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This occurs
[p9 L26] in a world where a strike was narrowly averted, leaving leadership weak and divided. The event is interpreted
[p9 L27] as a ""Defense_Prep"" and a ""Diplomatic_Failure.""
[p9 L29] Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07],
[p9 L30] leadership_unity [-0.15]","Most Plausible/Diplomatic Resolution/Hardline Response의 실제 앞선 행동과 후속 상황을 읽어 세 경로를 연결했다. 제안 조합의 선택·효과 적절성은 별도이며, 로그 뒤 전략 설명을 다음 턴 시작 패널로 잘못 옮기지 않았다. 전턴 로그의 실제 선택·상태와 다음 동명 경로의 Incoming Event를 확인했다. 다음 기록에는 효과와 사후 Reconfirm만 있고 event 이전 시작값 또는 수식 첫 항은 없다. 사후 Strategic Analysis에 인용된 수치도 이미 갱신된 값이므로 전턴 상태로 취급하지 않았다. 이는 완전한 보존 기록 안의 특정 시작값 부재이다.",state,명시 상태승계 관찰×변수,True,record_missing_or_incomplete,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
