run_id,turn,page_scope,actual_pairs_reviewed,actual_branches_identified,review_completed,uncertainty_code,scope_note
GEM-24,T4,22;23;24;25;26;27;28;29,10,5,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-25,T1,1;2;3;4;5;6;7;8,3,1,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-25,T2,8;9;10;11;12,4,4,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-25,T3,12;13;14;15;16,4,4,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-25,T4,16;17;18;19;20,4,4,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-26,T1,1;2;3;4;5;6;7,3,1,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-26,T2,7;8;9;10;11;12;13,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-26,T3,13;14;15;16;17;18;19,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-26,T4,19;20;21;22;23;24,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-27,T1,1;2;3;4;5;6;7,3,1,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-27,T2,7;8;9;10;11;12;13,7,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-27,T3,13;14;15;16;17;18,9,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-27,T4,18;19;20;21;22,7,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-28,T1,1;2;3;4;5;6;7,3,1,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-28,T2,7;8;9;10,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-28,T3,10;11;12;13,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-28,T4,13;14;15;16;17,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-29,T1,1;2;3;4;5;6;7;8,6,2,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-29,T2,8;9;10;11;12,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-29,T3,12;13;14;15;16,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-29,T4,16;17;18;19;20,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-30,T1,1;2;3;4;5;6;7;8,6,2,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-30,T2,8;9;10;11;12,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-30,T3,12;13;14;15;16,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GEM-30,T4,16;17;18;19;20,6,6,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
GPT-01,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-01,T2,9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-01,T3,14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-01,T4,19;20;21;22;23,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-02,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-02,T2,8;9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-02,T3,13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-02,T4,17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-03,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-03,T2,7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-03,T3,13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-03,T4,17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-04,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-04,T2,8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-04,T3,12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-04,T4,17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-05,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-05,T2,8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-05,T3,9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-05,T4,10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-06,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-06,T2,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-06,T3,11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-06,T4,15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-07,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-07,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-07,T3,15;16;17;18;19,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-07,T4,20;21;22;23;24;25,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-08,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-08,T2,8;9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-08,T3,13;14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-08,T4,19;20;21;22;23,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-09,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-09,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-09,T3,15;16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-09,T4,21;22;23;24;25;26,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-10,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-10,T2,7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-10,T3,12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-10,T4,17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-11,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-11,T2,7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-11,T3,12;13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-11,T4,17;18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-12,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-12,T2,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-12,T3,11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-12,T4,14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-13,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-13,T2,7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-13,T3,10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-13,T4,12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-14,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-14,T2,8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-14,T3,13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-14,T4,18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-15,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-15,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-15,T3,14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-15,T4,19;20;21;22;23,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-16,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-16,T2,9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-16,T3,13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-16,T4,17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-17,T1,1;2;3;4;5;6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-17,T2,10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-17,T3,11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-17,T4,12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-18,T1,1;2;3;4;5;6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-18,T2,10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-18,T3,11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-18,T4,11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-19,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-19,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-19,T3,14;15;16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-19,T4,21;22;23;24;25;26;27,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-20,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-20,T2,9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-20,T3,13;14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-20,T4,18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-21,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-21,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-21,T3,14;15;16;17;18;19,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-21,T4,19;20;21;22;23;24,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-22,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-22,T2,7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-22,T3,8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-22,T4,10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-23,T1,1;2;3;4;5;6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-23,T2,8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-23,T3,9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-23,T4,11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-24,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-24,T2,7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-24,T3,8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-24,T4,10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-25,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-25,T2,7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-25,T3,9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-25,T4,11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-26,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-26,T2,9;10;11;12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-26,T3,16;17;18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-26,T4,23;24;25;26;27;28,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-27,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-27,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-27,T3,14;15;16;17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-27,T4,21;22;23;24;25;26,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-28,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-28,T2,9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-28,T3,10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-28,T4,15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-29,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-29,T2,7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-29,T3,12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-29,T4,17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-30,T1,1;2;3;4;5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-30,T2,9;10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-30,T3,15;16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
GPT-30,T4,20;21;22;23;24;25,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-01,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-01,T2,5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-01,T3,9;10;11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-01,T4,15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-02,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-02,T2,5;6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-02,T3,11;12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-02,T4,16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-03,T1,2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-03,T2,6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-03,T3,8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-03,T4,10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-04,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-04,T2,5;6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-04,T3,10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-04,T4,13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-05,T1,2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-05,T2,6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-05,T3,11;12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-05,T4,16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-06,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-06,T2,5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-06,T3,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-06,T4,10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-07,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-07,T2,5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-07,T3,9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-07,T4,13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-08,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-08,T2,5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-08,T3,9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-08,T4,13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-09,T1,2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-09,T2,7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-09,T3,12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-09,T4,16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-10,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-10,T2,5;6;7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-10,T3,12;13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-10,T4,17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-11,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-11,T2,5;6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-11,T3,10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-11,T4,13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-12,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-12,T2,6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-12,T3,11;12;13;14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-12,T4,18;19;20;21;22;23,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-13,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-13,T2,6;7;8;9;10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-13,T3,13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-13,T4,17;18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-14,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-14,T2,7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-14,T3,12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-14,T4,16;17;18;19;20;21,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-15,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-15,T2,6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-15,T3,11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-15,T4,15;16;17;18;19;20,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-16,T1,2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-16,T2,5;6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-16,T3,10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-16,T4,14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-17,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-17,T2,7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-17,T3,11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-17,T4,15;16;17;18;19,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-18,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-18,T2,6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-18,T3,11;12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-18,T4,16;17;18;19;20,4,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-19,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-19,T2,6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-19,T3,9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-19,T4,12;13;14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-20,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
